name,category,address,city,state,country,latitude,longitude,phone,website,rating,review_count,opening_hours,price_level,business_status,maps_url,date_scraped
Cafe Coffee Day,coffee_shop,,Mumbai,Maharashtra,INdia,19.0993371,72.8737906,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0993371&mlon=72.8737906&zoom=17,2026-03-15 20:07 UTC
Starbucks,coffee_shop,,Mumbai,Maharashtra,INdia,19.1002116,72.8747168,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1002116&mlon=72.8747168&zoom=17,2026-03-15 20:07 UTC
Irani Cafe,Cafe,,Mumbai,Maharashtra,INdia,19.0964751,72.8744612,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0964751&mlon=72.8744612&zoom=17,2026-03-15 20:07 UTC
Starbucks,coffee_shop,,Mumbai,Maharashtra,INdia,19.095253,72.8731217,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.095253&mlon=72.8731217&zoom=17,2026-03-15 20:07 UTC
VIG Refreshment,Cafe,,Mumbai,Maharashtra,INdia,19.045515,72.8947806,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.045515&mlon=72.8947806&zoom=17,2026-03-15 20:07 UTC
Anna Tapari,regional,,Mumbai,Maharashtra,INdia,19.0453775,72.9139348,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0453775&mlon=72.9139348&zoom=17,2026-03-15 20:07 UTC
karan cafe,Cafe,,Mumbai,Maharashtra,INdia,19.0420352,72.9164383,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0420352&mlon=72.9164383&zoom=17,2026-03-15 20:07 UTC
mahul,pizza,,Mumbai,Maharashtra,INdia,19.0295407,72.9348364,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0295407&mlon=72.9348364&zoom=17,2026-03-15 20:07 UTC
Barista,coffee_shop,"V N Purav Marg, 400071",Mumbai,Maharashtra,INdia,19.0518758,72.9007969,,https://www.barista.co.in/,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0518758&mlon=72.9007969&zoom=17,2026-03-15 20:07 UTC
Cafe Coffee Day Express,Cafe,,Mumbai,Maharashtra,INdia,19.0563701,72.8896149,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0563701&mlon=72.8896149&zoom=17,2026-03-15 20:07 UTC
Tea Ville Cafe,Cafe,,Mumbai,Maharashtra,INdia,19.0559886,72.9007064,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0559886&mlon=72.9007064&zoom=17,2026-03-15 20:07 UTC
mahatma nagar,regional,"P.L. Lokhande Marg, 400089",Mumbai,Maharashtra,INdia,19.0644019,72.9018073,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0644019&mlon=72.9018073&zoom=17,2026-03-15 20:07 UTC
Le Cafe,Cafe,,Mumbai,Maharashtra,INdia,19.0614113,72.8996735,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0614113&mlon=72.8996735&zoom=17,2026-03-15 20:07 UTC
Cold Cafee,Cafe,"N G Acharya Marg (Chembur Govandi Road), 400074",Mumbai,Maharashtra,INdia,19.0597612,72.9103571,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0597612&mlon=72.9103571&zoom=17,2026-03-15 20:07 UTC
Ganesh Tea Center,Cafe,,Mumbai,Maharashtra,INdia,19.0603312,72.9105858,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0603312&mlon=72.9105858&zoom=17,2026-03-15 20:07 UTC
drfg,Cafe,,Mumbai,Maharashtra,INdia,19.048368,72.9221477,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.048368&mlon=72.9221477&zoom=17,2026-03-15 20:07 UTC
ccd,Cafe,,Mumbai,Maharashtra,INdia,19.0633635,72.9040535,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0633635&mlon=72.9040535&zoom=17,2026-03-15 20:07 UTC
Ram cafe,Cafe,,Mumbai,Maharashtra,INdia,19.0666508,72.9104239,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0666508&mlon=72.9104239&zoom=17,2026-03-15 20:07 UTC
Cafe Faizal,Cafe,400043,Mumbai,Maharashtra,INdia,19.0629897,72.918479,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0629897&mlon=72.918479&zoom=17,2026-03-15 20:07 UTC
nagore,Cafe,,Mumbai,Maharashtra,INdia,19.0665095,72.924604,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0665095&mlon=72.924604&zoom=17,2026-03-15 20:07 UTC
Costa,coffee_shop,,Mumbai,Maharashtra,INdia,19.0853217,72.8876582,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0853217&mlon=72.8876582&zoom=17,2026-03-15 20:07 UTC
Costa,coffee_shop,,Mumbai,Maharashtra,INdia,19.0952705,72.8764398,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0952705&mlon=72.8764398&zoom=17,2026-03-15 20:07 UTC
Cafe Coffee Day,Cafe,,Mumbai,Maharashtra,INdia,19.0744165,72.9052818,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0744165&mlon=72.9052818&zoom=17,2026-03-15 20:07 UTC
Cafe Coffee Day,coffee_shop,"Tilak Road, 400077",Mumbai,Maharashtra,INdia,19.0790665,72.9057221,,,,,Mo-Su 09:00-21:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0790665&mlon=72.9057221&zoom=17,2026-03-15 20:07 UTC
silverbeach,german,"123, Road Number 7, 400077",Mumbai,Maharashtra,INdia,19.0766017,72.9024205,,,,,24/7,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0766017&mlon=72.9024205&zoom=17,2026-03-15 20:07 UTC
barista cafe,Cafe,,Mumbai,Maharashtra,INdia,19.0744275,72.905279,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0744275&mlon=72.905279&zoom=17,2026-03-15 20:07 UTC
barista,coffee_shop;pizza,"shop 1, tilak road, 400077",Mumbai,Maharashtra,INdia,19.0745774,72.9053095,,,,,Mo-Su 09:00-21:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0745774&mlon=72.9053095&zoom=17,2026-03-15 20:07 UTC
99 pancakes,pancake,"123, Vallabh Baug Lane, 400075",Mumbai,Maharashtra,INdia,19.0798703,72.9057679,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0798703&mlon=72.9057679&zoom=17,2026-03-15 20:07 UTC
the belgian waffle,waffle,"123, Vallabh Baug Lane, 400075",Mumbai,Maharashtra,INdia,19.0799221,72.9063661,,,,,Mo-Su 09:00-21:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0799221&mlon=72.9063661&zoom=17,2026-03-15 20:07 UTC
starbucks,coffee_shop,"123, rasilal mehta marg, 400077",Mumbai,Maharashtra,INdia,19.0777792,72.9073038,,,,,Mo-Su 07:00-22:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0777792&mlon=72.9073038&zoom=17,2026-03-15 20:07 UTC
POPULAR CAFE,indian,"Hingwala Lane, 400075",Mumbai,Maharashtra,INdia,19.0821532,72.9099141,,,,,Tu-Sa 10:00-19:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0821532&mlon=72.9099141&zoom=17,2026-03-15 20:07 UTC
majama cafe,pizza;coffee_shop;burger;indian,,Mumbai,Maharashtra,INdia,19.0837372,72.9091122,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0837372&mlon=72.9091122&zoom=17,2026-03-15 20:07 UTC
Di Bella Coffee,coffee_shop,,Mumbai,Maharashtra,INdia,19.1253994,72.8222426,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1253994&mlon=72.8222426&zoom=17,2026-03-15 20:07 UTC
One Point Six,cafe;salad,,Mumbai,Maharashtra,INdia,19.1266104,72.8207329,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1266104&mlon=72.8207329&zoom=17,2026-03-15 20:07 UTC
Barako,coffee;bubble_tea,,Mumbai,Maharashtra,INdia,19.1293853,72.8156027,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1293853&mlon=72.8156027&zoom=17,2026-03-15 20:07 UTC
Third Wave Coffee Roasters,coffee_shop,,Mumbai,Maharashtra,INdia,19.1290999,72.817759,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1290999&mlon=72.817759&zoom=17,2026-03-15 20:07 UTC
Umamiya Cafe,coffee_shop,,Mumbai,Maharashtra,INdia,19.1298396,72.8226024,,,,,09:00-23:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1298396&mlon=72.8226024&zoom=17,2026-03-15 20:07 UTC
Gelato Nuvola Artigianale,Cafe,,Mumbai,Maharashtra,INdia,19.1298136,72.8227063,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1298136&mlon=72.8227063&zoom=17,2026-03-15 20:07 UTC
Starbucks,coffee_shop,,Mumbai,Maharashtra,INdia,19.1303326,72.8221085,,,,,08:00-04:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1303326&mlon=72.8221085&zoom=17,2026-03-15 20:07 UTC
Rice Bowl,Cafe,,Mumbai,Maharashtra,INdia,19.1300836,72.8214193,+91 98337 08800,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1300836&mlon=72.8214193&zoom=17,2026-03-15 20:07 UTC
Poetry,Cafe,,Mumbai,Maharashtra,INdia,19.1057759,72.826406,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1057759&mlon=72.826406&zoom=17,2026-03-15 20:07 UTC
Kitchen Garden,sandwich,,Mumbai,Maharashtra,INdia,19.1055629,72.8263957,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1055629&mlon=72.8263957&zoom=17,2026-03-15 20:07 UTC
Prithvi Cafe,Cafe,"20, Janki Kutir Juhu Church Road, Mumbai, 400049",Mumbai,Maharashtra,INdia,19.1062054,72.825633,,www.prithvitheatre.org,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1062054&mlon=72.825633&zoom=17,2026-03-15 20:07 UTC
Starbucks,coffee_shop,Juhu Tara road,Mumbai,Maharashtra,INdia,19.1006024,72.8275259,,https://www.starbucks.in/,,,Mo-Su 07:00-01:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1006024&mlon=72.8275259&zoom=17,2026-03-15 20:07 UTC
Third Wave Coffee,Cafe,"27, Juhu Church Rd",Mumbai,Maharashtra,INdia,19.1059439,72.8260163,+91-9620951522,https://www.thirdwavecoffeeroasters.com/,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1059439&mlon=72.8260163&zoom=17,2026-03-15 20:07 UTC
Ananda Cafe,Cafe,,Mumbai,Maharashtra,INdia,19.1048979,72.825748,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1048979&mlon=72.825748&zoom=17,2026-03-15 20:07 UTC
Starbucks,coffee_shop,,Mumbai,Maharashtra,INdia,19.1056028,72.8264423,,,,,Mo-Su 07:00-01:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1056028&mlon=72.8264423&zoom=17,2026-03-15 20:07 UTC
Earth Cafe,Cafe,,Mumbai,Maharashtra,INdia,19.1062253,72.8263444,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1062253&mlon=72.8263444&zoom=17,2026-03-15 20:07 UTC
Bayleaf Cafe,Cafe,,Mumbai,Maharashtra,INdia,19.1063637,72.8262954,,https://bayleafcafe.in/,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1063637&mlon=72.8262954&zoom=17,2026-03-15 20:07 UTC
Lotus Cafe,Cafe,,Mumbai,Maharashtra,INdia,19.1019078,72.8263912,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1019078&mlon=72.8263912&zoom=17,2026-03-15 20:07 UTC
Starbucks,coffee_shop,,Mumbai,Maharashtra,INdia,19.1045989,72.8366387,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1045989&mlon=72.8366387&zoom=17,2026-03-15 20:07 UTC
LOYKA,coffee_shop;pizza;cake;dessert;donut;brunch,"123, East West Road No 1, 400056",Mumbai,Maharashtra,INdia,19.1050113,72.8344847,,,,,Mo-Su 10:00-22:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1050113&mlon=72.8344847&zoom=17,2026-03-15 20:07 UTC
Love and Latte,Cafe,,Mumbai,Maharashtra,INdia,19.1112723,72.8267434,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1112723&mlon=72.8267434&zoom=17,2026-03-15 20:07 UTC
Easy Boba,bubble_tea,,Mumbai,Maharashtra,INdia,19.1075053,72.8262957,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1075053&mlon=72.8262957&zoom=17,2026-03-15 20:07 UTC
Wagh Bakari Tea,Cafe,"Hanuman Road, 400057",Mumbai,Maharashtra,INdia,19.1029971,72.8465194,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1029971&mlon=72.8465194&zoom=17,2026-03-15 20:07 UTC
Tea Villa,american;asian;bagel;breakfast;burger;coffee_shop;indian;international;italian;italian_pizza;mexican;mediterranean;pancake;pizza;pasta;sandwich;tea,,Mumbai,Maharashtra,INdia,19.1032614,72.8467331,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1032614&mlon=72.8467331&zoom=17,2026-03-15 20:07 UTC
The Dream Cafe,coffee_shop,"Hanuman Cross Road 2, 400057",Mumbai,Maharashtra,INdia,19.1031255,72.8495896,,the dream cafe.com,,,Mo-Sa 09:00-20:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1031255&mlon=72.8495896&zoom=17,2026-03-15 20:07 UTC
Cafe Coffee Day,coffee_shop,,Mumbai,Maharashtra,INdia,19.1144966,72.8273784,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1144966&mlon=72.8273784&zoom=17,2026-03-15 20:07 UTC
Cafe Coffee Day,coffee_shop,"Gulmohar Road, 400058",Mumbai,Maharashtra,INdia,19.1146804,72.836375,,,,,Mo-Su 09:00-21:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1146804&mlon=72.836375&zoom=17,2026-03-15 20:07 UTC
Coffee by Di Bella,Cafe,,Mumbai,Maharashtra,INdia,19.115724,72.8339422,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.115724&mlon=72.8339422&zoom=17,2026-03-15 20:07 UTC
Barista,coffee_shop,,Mumbai,Maharashtra,INdia,19.1137761,72.8417403,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1137761&mlon=72.8417403&zoom=17,2026-03-15 20:07 UTC
Tea Shop,tea;coffee,"CD Barfiwala Road, 400058",Mumbai,Maharashtra,INdia,19.115906,72.8372046,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.115906&mlon=72.8372046&zoom=17,2026-03-15 20:07 UTC
Cafe Coffee Day,coffee_shop,"Hanuman Road, 400057",Mumbai,Maharashtra,INdia,19.1036662,72.8521762,,,,,"Mo-Su,PH 08:00-22:00",,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1036662&mlon=72.8521762&zoom=17,2026-03-15 20:07 UTC
Garde Manger Cafe,italian;juice;cafe;burger;sandwich;salad;soup,"Paranjpe B Scheme Road No 1, 400057",Mumbai,Maharashtra,INdia,19.1048126,72.8522763,+91 70450 04488;+91 82918 16108,,,,Mo-Su 10:30-22:30,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1048126&mlon=72.8522763&zoom=17,2026-03-15 20:07 UTC
Cafe Coffee Day,coffee_shop,"J B Nagar, V M Shah Marg, 400099",Mumbai,Maharashtra,INdia,19.1067657,72.8639412,,,,,Mo-Su 10:00-23:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1067657&mlon=72.8639412&zoom=17,2026-03-15 20:07 UTC
Chaayos,tea,,Mumbai,Maharashtra,INdia,19.1103218,72.8742611,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1103218&mlon=72.8742611&zoom=17,2026-03-15 20:07 UTC
Blue Tokai Coffee Roasters,Cafe,,Mumbai,Maharashtra,INdia,19.1103863,72.8743366,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1103863&mlon=72.8743366&zoom=17,2026-03-15 20:07 UTC
Red Box,Cafe,,Mumbai,Maharashtra,INdia,19.1186874,72.87033,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1186874&mlon=72.87033&zoom=17,2026-03-15 20:07 UTC
Chaayos,tea;coffee;shake,,Mumbai,Maharashtra,INdia,19.129874,72.8241536,,,,,07:00-00:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.129874&mlon=72.8241536&zoom=17,2026-03-15 20:07 UTC
Cafe Coffee Day,coffee_shop,,Mumbai,Maharashtra,INdia,19.1319124,72.832721,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1319124&mlon=72.832721&zoom=17,2026-03-15 20:07 UTC
Starbucks,coffee_shop,,Mumbai,Maharashtra,INdia,19.135472,72.8333852,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.135472&mlon=72.8333852&zoom=17,2026-03-15 20:07 UTC
Third Wave Coffee Roasters,coffee_shop,,Mumbai,Maharashtra,INdia,19.1349622,72.832426,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1349622&mlon=72.832426&zoom=17,2026-03-15 20:07 UTC
Cafe Aloha,pizza;coffee_shop;sandwich,"4/12, Sant Gadge Maharaj Marg, 400093",Mumbai,Maharashtra,INdia,19.1347866,72.8653141,,www.cafealoha.in,,,Mo-Su 09:00-21:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1347866&mlon=72.8653141&zoom=17,2026-03-15 20:07 UTC
Cafe Coffee Day,coffee_shop,"12/4, MHB Colony Rd",Mumbai,Maharashtra,INdia,19.1344965,72.8655232,93657482838,,,,Mo-Su 09:00-21:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1344965&mlon=72.8655232&zoom=17,2026-03-15 20:07 UTC
Chanda Milk Centre,Cafe,,Mumbai,Maharashtra,INdia,19.1058374,72.8880671,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1058374&mlon=72.8880671&zoom=17,2026-03-15 20:07 UTC
Cafe Coffee Day,coffee_shop,,Mumbai,Maharashtra,INdia,19.1072105,72.8823702,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1072105&mlon=72.8823702&zoom=17,2026-03-15 20:07 UTC
Starbucks,coffee_shop,,Mumbai,Maharashtra,INdia,19.1077781,72.8825395,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1077781&mlon=72.8825395&zoom=17,2026-03-15 20:07 UTC
Hybrid Theory,Cafe,,Mumbai,Maharashtra,INdia,19.1078563,72.8825816,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1078563&mlon=72.8825816&zoom=17,2026-03-15 20:07 UTC
Bombay to Barcelona Cafe,spanish,,Mumbai,Maharashtra,INdia,19.1095946,72.8813845,,,,,Tu-Su 10:00-23:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1095946&mlon=72.8813845&zoom=17,2026-03-15 20:07 UTC
Nagori Chai,Cafe,,Mumbai,Maharashtra,INdia,19.1084467,72.8807304,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1084467&mlon=72.8807304&zoom=17,2026-03-15 20:07 UTC
monica momos,chicken,"55, Military Road, 400059",Mumbai,Maharashtra,INdia,19.1168543,72.8826702,9198979704,,,,24/7,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1168543&mlon=72.8826702&zoom=17,2026-03-15 20:07 UTC
99 Pancakes,Cafe,"Central Avenue - from Tulip to Forest Street Junction, 400076",Mumbai,Maharashtra,INdia,19.1151187,72.9071584,,,,,Mo-Su 09:00-22:30,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1151187&mlon=72.9071584&zoom=17,2026-03-15 20:07 UTC
Elementaria Bakery Cafe,cake;sandwich;coffee_shop,"Central Avenue - from Tulip to Forest Street Junction, 400076",Mumbai,Maharashtra,INdia,19.1151114,72.9071199,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1151114&mlon=72.9071199&zoom=17,2026-03-15 20:07 UTC
Sweet house Mafia,cake;coffee_shop,Central Avenue - from Tulip to Forest Street Junction,Mumbai,Maharashtra,INdia,19.1153848,72.9073569,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1153848&mlon=72.9073569&zoom=17,2026-03-15 20:07 UTC
SanDoitchi,Cafe,,Mumbai,Maharashtra,INdia,19.1178236,72.9048936,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1178236&mlon=72.9048936&zoom=17,2026-03-15 20:07 UTC
Chaayos,tea,,Mumbai,Maharashtra,INdia,19.1155043,72.9087633,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1155043&mlon=72.9087633&zoom=17,2026-03-15 20:07 UTC
Elementaria Bakery and Cafe,Cafe,,Mumbai,Maharashtra,INdia,19.1150616,72.9070531,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1150616&mlon=72.9070531&zoom=17,2026-03-15 20:07 UTC
Mad over donuts,Cafe,,Mumbai,Maharashtra,INdia,19.1156293,72.9089205,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1156293&mlon=72.9089205&zoom=17,2026-03-15 20:07 UTC
Starbucks,coffee_shop,,Mumbai,Maharashtra,INdia,19.1162145,72.9097617,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1162145&mlon=72.9097617&zoom=17,2026-03-15 20:07 UTC
Theobroma,Cafe,,Mumbai,Maharashtra,INdia,19.1156584,72.9089578,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1156584&mlon=72.9089578&zoom=17,2026-03-15 20:07 UTC
Poetry - By Love and Cheescake,Cafe,,Mumbai,Maharashtra,INdia,19.1157038,72.9090406,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1157038&mlon=72.9090406&zoom=17,2026-03-15 20:07 UTC
Suzette Cafe,Cafe,,Mumbai,Maharashtra,INdia,19.1170593,72.9095683,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1170593&mlon=72.9095683&zoom=17,2026-03-15 20:07 UTC
Starbucks,coffee_shop,"High Street, 400076",Mumbai,Maharashtra,INdia,19.1185484,72.911426,1860 266 0010,https://www.starbucks.in/dashboard,,,Mo-Su 09:00-21:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1185484&mlon=72.911426&zoom=17,2026-03-15 20:07 UTC
Karma,sandwich;breakfast;grill;french;coffee_shop;asian;chinese;pizza;diner;chicken;italian_pizza;indian,"Adi Sankaracharya Marg, 400076",Mumbai,Maharashtra,INdia,19.1230071,72.9086905,,,,,Mo-Su 10:30-01:30,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1230071&mlon=72.9086905&zoom=17,2026-03-15 20:07 UTC
Eve Cafe,Cafe,,Mumbai,Maharashtra,INdia,19.1235827,72.9130941,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1235827&mlon=72.9130941&zoom=17,2026-03-15 20:07 UTC
Eve's Cafe,Cafe,,Mumbai,Maharashtra,INdia,19.1234697,72.9124892,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1234697&mlon=72.9124892&zoom=17,2026-03-15 20:07 UTC
Civil Café,Cafe,,Mumbai,Maharashtra,INdia,19.1327151,72.9163013,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1327151&mlon=72.9163013&zoom=17,2026-03-15 20:07 UTC
Anna Juice Centre,Cafe,,Mumbai,Maharashtra,INdia,19.1275148,72.9192427,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1275148&mlon=72.9192427&zoom=17,2026-03-15 20:07 UTC
Tiwari Tea Stall,Cafe,,Mumbai,Maharashtra,INdia,19.1275446,72.9192498,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1275446&mlon=72.9192498&zoom=17,2026-03-15 20:07 UTC
A one juice,Cafe,,Mumbai,Maharashtra,INdia,19.1273764,72.9192072,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1273764&mlon=72.9192072&zoom=17,2026-03-15 20:07 UTC
Nescafe Coffee Shack,Cafe,,Mumbai,Maharashtra,INdia,19.1323844,72.9159401,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.1323844&mlon=72.9159401&zoom=17,2026-03-15 20:07 UTC
Café Sea Side,Cafe,"Byramji Jeejeebhoy Road, 400050",Mumbai,Maharashtra,INdia,19.0456642,72.8192559,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0456642&mlon=72.8192559&zoom=17,2026-03-15 20:07 UTC
PUSTAK CAFE,burger;pizza;sandwich;pasta;juice,"32, Bal Govind Das Road, 400016",Mumbai,Maharashtra,INdia,19.0256428,72.8452671,,,,,Mo-Fr 09:00-17:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0256428&mlon=72.8452671&zoom=17,2026-03-15 20:07 UTC
The cake house,Cafe,,Mumbai,Maharashtra,INdia,19.0451662,72.8475515,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0451662&mlon=72.8475515&zoom=17,2026-03-15 20:07 UTC
Bakery,Cafe,,Mumbai,Maharashtra,INdia,19.045414,72.8471122,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.045414&mlon=72.8471122&zoom=17,2026-03-15 20:07 UTC
TVlolz,chicken;ice_cream;pancake;coffee_shop,,Mumbai,Maharashtra,INdia,19.0254156,72.8678235,,,,,sunrise-sunset,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0254156&mlon=72.8678235&zoom=17,2026-03-15 20:07 UTC
foodstuffs,asain,"Munjra Street, 400050",Mumbai,Maharashtra,INdia,19.0673841,72.8240436,,,,,Mo-Su 10:00-21:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0673841&mlon=72.8240436&zoom=17,2026-03-15 20:07 UTC
Cafe Montana,coffee_shop;burger;pizza;sandwich;mexican;italian;indian;breakfast,"Guru Narayan Marg, 400055",Mumbai,Maharashtra,INdia,19.0835203,72.8440459,,,,,Mo-Su 09:00-22:00,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0835203&mlon=72.8440459&zoom=17,2026-03-15 20:07 UTC
NIUS canteen,regional,,Mumbai,Maharashtra,INdia,19.0421015,72.9268106,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0421015&mlon=72.9268106&zoom=17,2026-03-15 20:07 UTC
pinky store,Cafe,,Mumbai,Maharashtra,INdia,19.0504991,72.891316,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0504991&mlon=72.891316&zoom=17,2026-03-15 20:07 UTC
Bombay Island Coffee Company,coffee_shop,,Mumbai,Maharashtra,INdia,19.0931818,72.9202351,,,,,,,OPERATIONAL,https://www.openstreetmap.org/?mlat=19.0931818&mlon=72.9202351&zoom=17,2026-03-15 20:07 UTC
